Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol,Color_Beige,Color_Black,Color_Blue,Color_Green,Color_Grey,Color_Red,Color_Silver,Color_Violet,Color_White,Color_Yellow
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.234458259,0.46835443,0.545454545,0.5,0.153576764,0.227642276,1,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.197158082,0.518987342,0.181818182,0.5,0.152259886,0.227642276,1,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,0.269982238,0.544303797,0,0.5,0.152259886,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0,0.12195122,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB G6 4/5-Doors,0.271403197,0.493670886,0.363636364,0.5,0.15047387,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.146341463,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.227353464,0.443037975,0.727272727,0.5,0.149251643,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 VVTi Linea terra 4/5-Doors,0.341030195,0.455696203,0.636363636,0.5,0.148449171,0.333333333,1,1,0.020408163,1,0.666666667,0,0.12195122,0,1,0.272727273,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.245115453,0.544303797,0,0.5,0.148416249,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.305506217,0.481012658,0.454545455,0.5,0.142379187,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.269982238,0.506329114,0.272727273,0.5,0.139914156,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.234458259,0.518987342,0.181818182,0.5,0.138362709,0.227642276,1,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.305506217,0.405063291,1,0.5,0.138231022,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.305506217,0.430379747,0.818181818,0.5,0.136860646,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.260923623,0.53164557,0.090909091,0.5,0.136263935,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6v VVT-i Linea Sol 4/5-Doors,0.236234458,0.506329114,0.272727273,0.5,0.135798913,0.333333333,1,1,0.020408163,1,1,0,0.12195122,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
 TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.341030195,0.430379747,0.818181818,0.5,0.135556113,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.269982238,0.46835443,0.545454545,0.5,0.134897674,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.262877442,0.493670886,0.363636364,0.5,0.133872979,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,0.285968028,0.417721519,0.909090909,0.5,0.133457339,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.289520426,0.430379747,0.818181818,0.5,0.131683669,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6I LIFTBACK 4/5-Doors,0.303730018,0.405063291,1,0.5,0.127568426,0.333333333,1,0,0.020408163,1,0.666666667,0,0.12195122,0,1,0.090909091,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,0.278863233,0.506329114,0.272727273,0.5,0.127523159,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.189393939,0.073170732,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.298401421,0.53164557,0.090909091,0.5,0.126506693,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.269982238,0.518987342,0.181818182,0.5,0.124235079,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla Liftback 1.6 VVTI 4/5-Doors,0.268206039,0.506329114,0.272727273,0.5,0.122284454,0.382113821,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA AUT4 2/3-Doors,0.269982238,0.544303797,0,0.5,0.122284454,0.333333333,1,1,0.020408163,0.333333333,0.666666667,0.25,0.113821138,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,0.376554174,0.518987342,0.181818182,0.5,0.121971695,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
 TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,0.269982238,0.506329114,0.272727273,0.5,0.119568393,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.305506217,0.405063291,1,0.5,0.118165095,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
 TOYOTA Corolla 1.6 16V VVT I HATCHB G6 4/5-Doors,0.376554174,0.506329114,0.272727273,0.5,0.1175725,0.333333333,0,0,0.020408163,1,0.666666667,0.25,0.146341463,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.323268206,0.493670886,0.363636364,0.5,0.116712414,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.3339254,0.46835443,0.545454545,0.5,0.115839983,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.305506217,0.53164557,0.090909091,0.5,0.112346141,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
 TOYOTA Corolla 1.6 Terra LB Comf. 4/5-Doors,0.298401421,0.405063291,1,0.5,0.112095112,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,0,0.272727273,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,0.268028419,0.481012658,0.454545455,0.5,0.111807044,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
 TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,0.198934281,0.518987342,0.181818182,0.5,0.111687702,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.287744227,0.46835443,0.545454545,0.5,0.108070404,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,0.289520426,0.46835443,0.545454545,0.5,0.10699221,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB SOL 2/3-Doors,0.376554174,0.53164557,0.090909091,0.5,0.103815242,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.073170732,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
 TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.3339254,0.481012658,0.454545455,0.5,0.103132112,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA AUT4 4/5-Doors,0.296447602,0.481012658,0.454545455,0.5,0.101737044,0.333333333,1,1,0.020408163,0.666666667,0.666666667,0.25,0.097560976,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,0.377975133,0.405063291,1,0.5,0.101436631,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
 TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.298401421,0.53164557,0.090909091,0.5,0.101037453,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
 TOYOTA Corolla 1.6 VVTi Terra Comfort 4/5-Doors,0.355239787,0.506329114,0.272727273,0.5,0.100716464,0.333333333,1,0,0.020408163,1,0.666666667,0.189393939,0.048780488,0,1,0.272727273,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I HATCHB TERRA 2/3-Doors,0.305506217,0.481012658,0.454545455,0.5,0.100588891,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.189393939,0.06504065,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.253996448,0.430379747,0.818181818,0.5,0.098806991,0.227642276,0,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.269982238,0.506329114,0.272727273,0.5,0.098761723,0.227642276,1,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.323268206,0.493670886,0.363636364,0.5,0.09718147,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB LUNA 4/5-Doors,0.303730018,0.46835443,0.545454545,0.5,0.094090922,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,0.218472469,0.506329114,0.272727273,0.5,0.093741127,0.138211382,1,0,0,1,0.666666667,0.189393939,0.056910569,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.234458259,0.430379747,0.818181818,0.5,0.090136173,0.227642276,0,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I HATCHB TERRA 2/3-Doors,0.269982238,0.506329114,0.272727273,0.5,0.089095017,0.227642276,0,0,0.006802721,0.333333333,0.666666667,0.189393939,0.040650407,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 VVTI Linea Terra Comfort 4/5-Doors,0.252220249,0.455696203,0.636363636,0.5,0.088473615,0.333333333,1,0,0.020408163,1,0.666666667,0.189393939,0.048780488,1,0,0.272727273,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
 TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.31616341,0.544303797,0,0.5,0.086527105,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I SEDAN TERRA 4/5-Doors,0.209591474,0.481012658,0.454545455,0.5,0.076127885,0.333333333,0,0,0.020408163,0.666666667,0.666666667,0.189393939,0.048780488,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.342628774,0.430379747,0.818181818,0.5,0.074070264,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.4 16V VVT I LIFTB TERRA 4/5-Doors,0.269982238,0.493670886,0.363636364,0.5,0.070164898,0.227642276,0,0,0.006802721,1,0.666666667,0.25,0.097560976,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.4 LB LINEA TERRA 4/5-Doors,0.31616341,0.405063291,1,0.5,0.067946782,0.227642276,1,0,0.006802721,1,0.666666667,0,0.138211382,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.305506217,0.493670886,0.363636364,0.5,0.067177231,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.4 16V VVT I LIFTB LUNA 4/5-Doors,0.262877442,0.46835443,0.545454545,0.5,0.065839777,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors,0.253996448,0.481012658,0.454545455,0.5,0.049378804,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,0,0.272727273,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TOYOTA Corolla 1.4 VVTI LB 4/5-Doors,0.325044405,0.53164557,0.090909091,0.5,0.041148317,0.227642276,1,0,0.006802721,1,0.666666667,0.25,0.097560976,0,0,0.090909091,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
 TOYOTA Corolla 1.9 D HATCHB SOL 2/3-Doors,0.076376554,0.658227848,0.272727273,0.333333333,0.888888432,0,0,0,0.040816327,0.333333333,0.666666667,0.628787879,0.178861789,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TOYOTA Corolla 1.9 D SEDAN TERRA 4/5-Doors,0.072824156,0.632911392,0.454545455,0.333333333,0.815501298,0,0,0,0.040816327,0.666666667,0.666666667,0.628787879,0.154471545,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.9 D HATCHB TERRA 2/3-Doors,0.094138544,0.658227848,0.272727273,0.333333333,0.724278701,0,0,0,0.040816327,0.333333333,0.666666667,0.628787879,0.170731707,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,0.120781528,0.670886076,0.181818182,0.333333333,0.716620233,0.024390244,1,0,0.047619048,0.666666667,0.666666667,0.628787879,0.162601626,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.9 D Sedan 4/5-Doors,0.161634103,0.556962025,1,0.333333333,0.716048214,0,1,0,0.040816327,1,0.666666667,0.628787879,0.154471545,0,0,0.090909091,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,0.147424512,0.683544304,0.090909091,0.333333333,0.617282376,0.333333333,1,0,0.020408163,0.333333333,0.666666667,0.200757576,0.12195122,0,0,0.090909091,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,0.163410302,0.670886076,0.181818182,0.333333333,0.614521047,0.024390244,1,0,0.047619048,1,0.666666667,0.628787879,0.219512195,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.197158082,0.632911392,0.454545455,0.333333333,0.603850222,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 1.9 D LIFTB LUNA 4/5-Doors,0.209591474,0.658227848,0.272727273,0.333333333,0.590586793,0,0,0,0.040816327,1,0.666666667,0.628787879,0.227642276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB TERRA 4/5-Doors,0.174067496,0.594936709,0.727272727,0.333333333,0.584895411,0.333333333,0,0,0.020408163,1,0.666666667,0.674242424,0.193495935,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
TOYOTA Corolla 1.9 D WGN LINEA TERRA Stationwagen,0.120781528,0.594936709,0.727272727,0.333333333,0.579010613,0,1,0,0.040816327,1,0.666666667,0.170454545,0.178861789,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
 TOYOTA Corolla 1.9 D SEDAN TERRA 4/5-Doors,0.181172291,0.670886076,0.181818182,0.333333333,0.569520862,0,1,0,0.040816327,0.666666667,0.666666667,0.628787879,0.154471545,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,0.120781528,0.683544304,0.090909091,0.333333333,0.563784213,0.024390244,1,0,0.047619048,1,0.666666667,0.628787879,0.219512195,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.9 D WAGON TERRA Stationwagen,0.138543517,0.64556962,0.363636364,0.333333333,0.556615459,0,1,0,0.040816327,1,0.666666667,0.628787879,0.227642276,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I WAGON TERRA Stationwagen,0.198934281,0.607594937,0.636363636,0.333333333,0.540590702,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.12195122,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.8D Stationwagen,0.003552398,0.696202532,0,0.333333333,0.53150013,0,0,0,0.034013605,1,0.666666667,0.170454545,0.178861789,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 TOYOTA Corolla 1.6 16V VVT I HATCHB G6 2/3-Doors,0.198934281,0.620253165,0.545454545,0.333333333,0.518969214,0.333333333,0,0,0.020408163,0.333333333,0.666666667,0.25,0.089430894,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
TOYOTA Corolla 1.6 16V VVT I LIFTB SOL 4/5-Doors,0.165186501,0.594936709,0.727272727,0.333333333,0.492763345,0.333333333,1,0,0.020408163,1,0.666666667,0.25,0.130081301,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 1.9 D LB LINEA SOL 4/5-Doors,0.198934281,0.658227848,0.272727273,0.333333333,0.485236565,0,1,0,0.040816327,1,0.666666667,0.170454545,0.178861789,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA Corolla 2.0 D4D HATCHB TERRA 2/3-Doors,0.287744227,0.582278481,0.818181818,0.333333333,0.483248902,0.170731707,1,0,0.047619048,0.333333333,0.666666667,0.723484848,0.268292683,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
